word_id,word_order,canonical_spelling,variants_json,entry_kind,source_roles,source_count,first_source_entry_id,homograph_sources
cet4-w-782545c2726e257c77b8,5211,spell,[],word,headword,1,cet2016-p127-r24-c1,0
cet4-w-3781d579d7ca26c86353,5212,spelling,[],word,listed_related,1,cet2016-p127-r24-c2,0
cet4-w-b83d6eca1e7f3a9f6eb3,5213,spend,[],word,headword,1,cet2016-p127-r25-c1,0
cet4-w-7be262e604b319fe2979,5214,spending,[],word,listed_related,1,cet2016-p127-r25-c2,0
cet4-w-a265420f8cde596d3c5f,5215,sphere,[],word,headword,1,cet2016-p127-r26-c1,0
cet4-w-b9a3d321a21943ca8bad,5216,spherical,[],word,listed_related,1,cet2016-p127-r26-c2,0
cet4-w-de7a7af024828ee71d8c,5217,spill,[],word,headword,1,cet2016-p127-r29-c1,0
cet4-w-39597abccab1b17c453f,5218,spin,[],word,headword,1,cet2016-p127-r30-c1,0
cet4-w-fa695d0d9539a1735819,5219,spirit,[],word,headword,1,cet2016-p127-r33-c1,0
cet4-w-31c1c086a171a520077a,5220,spiritual,[],word,listed_related,1,cet2016-p127-r33-c2,0
cet4-w-55ce9f87c7fda1ed5166,5221,spit,[],word,headword,1,cet2016-p127-r34-c1,0
cet4-w-810a2bb5e07f71d02af0,5222,spite,[],word,headword,1,cet2016-p127-r35-c1,0
cet4-w-0ae0ee413447008bb168,5223,splash,[],word,headword,1,cet2016-p127-r36-c1,0
cet4-w-10a8278779e9b76167c9,5224,splendid,[],word,headword,1,cet2016-p127-r37-c1,0
cet4-w-d20e8e12bbb558de335a,5225,splendor,"[""splendour""]",word,listed_related,1,cet2016-p127-r37-c2,0
cet4-w-58ca2aa88936f74419c7,5226,split,[],word,headword,1,cet2016-p127-r38-c1,0
cet4-w-1198a27735ece4c8bbe4,5227,spoil,[],word,headword,1,cet2016-p127-r39-c1,0
cet4-w-65636cf48b63e881d913,5228,spokesman,[],word,headword,1,cet2016-p127-r40-c1,0
cet4-w-b36be6aec3faff5888eb,5229,spokesperson,[],word,listed_related,1,cet2016-p127-r40-c2,0
cet4-w-2f0cc2ac715d64c7e690,5230,spokeswoman,[],word,headword,1,cet2016-p127-r40-c1,0
cet4-w-0820bd88d5a47071e79a,5231,sponsor,[],word,headword,1,cet2016-p127-r42-c1,0
cet4-w-cab48bb93e5ea4bcb6bf,5232,sponsorship,[],word,listed_related,1,cet2016-p127-r42-c2,0
cet4-w-88ea1582e41ee837dfc8,5233,spontaneity,[],word,listed_related,1,cet2016-p128-r01-c2,0
cet4-w-68a1c7b29dced4565995,5234,spontaneous,[],word,headword,1,cet2016-p128-r01-c1,0
cet4-w-d1efc6c27a25fbf356ea,5235,spoon,[],word,headword,1,cet2016-p128-r02-c1,0
cet4-w-0c7ee6f6ed20d80f644c,5236,spoonful,[],word,listed_related,1,cet2016-p128-r02-c2,0
cet4-w-7a2b5e23a00ff0b97a91,5237,sport,[],word,headword,1,cet2016-p128-r03-c1,0
cet4-w-14aa23e3c1fe5d9adcb3,5238,sportsman,[],word,headword,1,cet2016-p128-r04-c1,0
cet4-w-2efeba3708cb1674913c,5239,sportswoman,[],word,headword,1,cet2016-p128-r04-c1,0
cet4-w-febbfa21814890283139,5240,spot,[],word,headword,1,cet2016-p128-r05-c1,0
cet4-w-ca308a1afdbf25ac83d9,5241,spouse,[],word,headword,1,cet2016-p128-r07-c1,0
cet4-w-05afe7805f0bc60a3159,5242,spray,[],word,headword,1,cet2016-p128-r09-c1,0
cet4-w-3ab82f8a984c2c43e9fc,5243,spread,[],word,headword,1,cet2016-p128-r10-c1,0
cet4-w-250b83feeb248a83bb5b,5244,spring,[],word,headword,1,cet2016-p128-r11-c1,0
cet4-w-914b91232a0f239390a5,5245,spur,[],word,headword,1,cet2016-p128-r13-c1,0
cet4-w-4e521d48729402742fe2,5246,spy,[],word,headword,1,cet2016-p128-r14-c1,0
cet4-w-8da5ef325e70fad0e6be,5247,square,[],word,headword,1,cet2016-p128-r16-c1,0
cet4-w-196c730b8240138ae47d,5248,squeeze,[],word,headword,1,cet2016-p128-r17-c1,0
cet4-w-c88f0f734c0407c5d610,5249,stability,[],word,listed_related,1,cet2016-p128-r19-c2,0
cet4-w-2a9e0e44207056712706,5250,stabilize,"[""stabilise""]",word,listed_related,1,cet2016-p128-r19-c3,0
cet4-w-57070fbcedf07b7e7335,5251,stable,[],word,headword,1,cet2016-p128-r19-c1,0
cet4-w-fc5d1ae272b407e51f5f,5252,stack,[],word,headword,1,cet2016-p128-r20-c1,0
cet4-w-a85c4d942c6244566574,5253,stadium,[],word,headword,1,cet2016-p128-r21-c1,0
cet4-w-e58f168daeb13e85b748,5254,staff,[],word,headword,1,cet2016-p128-r22-c1,0
cet4-w-216e4d7c8b01d34316f7,5255,stage,[],word,headword,1,cet2016-p128-r23-c1,0
cet4-w-59bad27bcfefdb8444ac,5256,stain,[],word,headword,1,cet2016-p128-r26-c1,0
cet4-w-e900b56eb476b4cd7d0b,5257,stainless,[],word,listed_related,1,cet2016-p128-r26-c2,0
cet4-w-4c8874ed8ccf90cc7e9f,5258,stair,[],word,headword,1,cet2016-p128-r27-c1,0
cet4-w-146a943be65c5dd68de8,5259,staircase,[],word,headword,1,cet2016-p128-r28-c1,0
cet4-w-381c6fd5737e572368e4,5260,stake,[],word,headword,1,cet2016-p128-r29-c1,0
cet4-w-4df91ea868f9a4faa53e,5261,stale,[],word,headword,1,cet2016-p128-r30-c1,0
cet4-w-9c8150feffbd277f729c,5262,stamp,[],word,headword,2,cet2016-p128-r34-c1,2
cet4-w-804d6fc3c5fea9e358ac,5263,stand,[],word,headword,1,cet2016-p128-r37-c1,0
cet4-w-9d416f7ee6e7604a16f5,5264,standard,[],word,headword,1,cet2016-p128-r38-c1,0
cet4-w-1b5bc8137aaf8024ea8c,5265,standardization,"[""standardisation""]",word,listed_related,1,cet2016-p128-r38-c3,0
cet4-w-866d9adeb9af9bb777d5,5266,standardize,"[""standardise""]",word,listed_related,1,cet2016-p128-r38-c2,0
cet4-w-7c8efaaa9e107dd38912,5267,standpoint,[],word,headword,1,cet2016-p128-r40-c1,0
cet4-w-c687cd696045ea943aab,5268,staple,[],word,headword,1,cet2016-p128-r41-c1,1
cet4-w-32dca47a1f1f3d8e5752,5269,star,[],word,headword,1,cet2016-p129-r01-c1,0
cet4-w-0fc3c24d79b69d3108b5,5270,stare,[],word,headword,1,cet2016-p129-r02-c1,0
cet4-w-2a3c70d6c83db7f93a20,5271,starry,[],word,listed_related,1,cet2016-p129-r01-c2,0
cet4-w-6899cbfb3b8589a18366,5272,start,[],word,headword,1,cet2016-p129-r04-c1,0
cet4-w-11bdbe62b3dbc9b5fe0a,5273,starter,[],word,listed_related,1,cet2016-p129-r04-c2,0
cet4-w-7bf8ee1ea897afccc776,5274,startle,[],word,headword,1,cet2016-p129-r05-c1,0
cet4-w-3f369f4f86d7be4fdf91,5275,starvation,[],word,listed_related,1,cet2016-p129-r06-c2,0
cet4-w-2620a78346162aae89c6,5276,starve,[],word,headword,1,cet2016-p129-r06-c1,0
cet4-w-e39109dde732058c0ad1,5277,state,[],word,headword,1,cet2016-p129-r07-c1,0
cet4-w-eefa69b94f48b018a249,5278,statement,[],word,listed_related,1,cet2016-p129-r07-c2,0
cet4-w-f1244d070c349f5e43a5,5279,statesman,[],word,headword,1,cet2016-p129-r08-c1,0
cet4-w-e42a540e5d51b2cca742,5280,station,[],word,headword,1,cet2016-p129-r10-c1,0
cet4-w-7683494218004c8d339f,5281,stationary,[],word,listed_related,1,cet2016-p129-r10-c2,0
cet4-w-5c57f9fa9e95c159e97f,5282,statistic,[],word,headword,1,cet2016-p129-r12-c1,0
cet4-w-f449b409acde54739f20,5283,statistical,[],word,listed_related,1,cet2016-p129-r12-c2,0
cet4-w-7632775e7253536ba60f,5284,statue,[],word,headword,1,cet2016-p129-r13-c1,0
cet4-w-b1748f2c232929f30a8a,5285,status,[],word,headword,1,cet2016-p129-r14-c1,0
cet4-w-4bcb6428a1da685af648,5286,stay,[],word,headword,1,cet2016-p129-r16-c1,0
cet4-w-e52c7abc69385627f512,5287,steadily,[],word,listed_related,1,cet2016-p129-r17-c2,0
cet4-w-e2d06f6e1dcf4af2b654,5288,steady,[],word,headword,1,cet2016-p129-r17-c1,0
cet4-w-16b0ddc3a563eec24b79,5289,steak,[],word,headword,1,cet2016-p129-r18-c1,0
cet4-w-915f23b8631ec0ef99ad,5290,steal,[],word,headword,1,cet2016-p129-r19-c1,0
cet4-w-56f495a4742c944e7e57,5291,steam,[],word,headword,1,cet2016-p129-r20-c1,0
cet4-w-700c970517e9b6f7d148,5292,steamer,[],word,listed_related,1,cet2016-p129-r20-c3,0
cet4-w-8224789f1a4d19d30972,5293,steamy,[],word,listed_related,1,cet2016-p129-r20-c2,0
cet4-w-701a24802f309a10cd81,5294,steel,[],word,headword,1,cet2016-p129-r21-c1,0
cet4-w-928cc2b468a51418ed19,5295,steep,[],word,headword,1,cet2016-p129-r22-c1,0
cet4-w-b5ca6cd31a2a07ee20be,5296,steer,[],word,headword,1,cet2016-p129-r23-c1,0
cet4-w-ba7ee7f8d1feb7423c92,5297,stem,[],word,headword,2,cet2016-p129-r24-c1,2
cet4-w-db7afdb509922f82dda8,5298,step,[],word,headword,1,cet2016-p129-r26-c1,0
cet4-w-880e8dd4ecc7fa4e993d,5299,stick,[],word,headword,2,cet2016-p129-r30-c1,2
cet4-w-93114bc5d07b4942e9d8,5300,sticky,[],word,listed_related,1,cet2016-p129-r31-c2,0
cet4-w-8e298648be23ee6f406c,5301,stiff,[],word,headword,1,cet2016-p129-r32-c1,0
cet4-w-1ca742c6581321e66415,5302,stiffen,[],word,listed_related,1,cet2016-p129-r32-c2,0
cet4-w-7d95cdb23e01c36a23bc,5303,still,[],word,headword,2,cet2016-p129-r35-c1,2
cet4-w-882f568fcd3765bef313,5304,stimulant,[],word,listed_related,1,cet2016-p129-r37-c4,0
cet4-w-019190bbb895b743c5f5,5305,stimulate,[],word,headword,1,cet2016-p129-r37-c1,0
cet4-w-cd568f2e5de41bba1ae9,5306,stimulation,[],word,listed_related,1,cet2016-p129-r37-c2,0
cet4-w-e0dadc249017e4bbeffa,5307,stimulus,[],word,listed_related,1,cet2016-p129-r37-c3,0
cet4-w-790ad7ae077c9d032874,5308,sting,[],word,headword,1,cet2016-p129-r38-c1,0
cet4-w-7ee0a9cf87147e3cffe4,5309,stir,[],word,headword,1,cet2016-p129-r40-c1,0
cet4-w-e2f27bad623e3e7082ba,5310,stock,[],word,headword,1,cet2016-p129-r42-c1,0
cet4-w-d99924a7fc8f817edf74,5311,stocking,[],word,headword,1,cet2016-p130-r01-c1,0
cet4-w-9db29e753909fd535fc5,5312,stomach,[],word,headword,1,cet2016-p130-r02-c1,0
cet4-w-85718ee2616486ee7e8d,5313,stone,[],word,headword,1,cet2016-p130-r03-c1,0
cet4-w-13d243bc6968d285f812,5314,stony,[],word,listed_related,1,cet2016-p130-r03-c2,0
cet4-w-3598f6f7b382842c383b,5315,stool,[],word,headword,1,cet2016-p130-r04-c1,0
cet4-w-166ea745e98873020e63,5316,stop,[],word,headword,1,cet2016-p130-r06-c1,0
cet4-w-f1b92b0bf000aaba9e86,5317,stoppage,[],word,listed_related,1,cet2016-p130-r06-c2,0
cet4-w-19e4dfb0ba1af383bf1e,5318,storage,[],word,listed_related,1,cet2016-p130-r08-c2,0
cet4-w-cd34316ae44cbc0e0d3e,5319,store,[],word,headword,2,cet2016-p130-r07-c1,2
cet4-w-267a640334051897b0e5,5320,storm,[],word,headword,1,cet2016-p130-r09-c1,0
cet4-w-68c87a73d509f3b4fa46,5321,stormy,[],word,listed_related,1,cet2016-p130-r09-c2,0
cet4-w-7a9e0221e1ae687d2519,5322,story,"[""storey""]",word,headword,2,cet2016-p130-r10-c1,2
cet4-w-3c3a3a74c6254e3d99aa,5323,stove,[],word,headword,1,cet2016-p130-r13-c1,0
cet4-w-a07af3f81da66809a85e,5324,straight,[],word,headword,1,cet2016-p130-r14-c1,0
cet4-w-2e28b3f438bdb1d9b2a5,5325,straighten,[],word,listed_related,1,cet2016-p130-r14-c2,0
cet4-w-dbbf5f2853654530df4d,5326,straightforward,[],word,headword,1,cet2016-p130-r15-c1,0
cet4-w-39c2189647ce6f3536a9,5327,strain,[],word,headword,2,cet2016-p130-r16-c1,2
cet4-w-67d55568c3a32d9bc4cb,5328,strange,[],word,headword,1,cet2016-p130-r20-c1,0
cet4-w-7f00452678ca71c44ec1,5329,stranger,[],word,listed_related,1,cet2016-p130-r20-c2,0
cet4-w-0efc179cd3ca5981ed8a,5330,strap,[],word,headword,1,cet2016-p130-r22-c1,0
cet4-w-8e46e5b92a89a720b060,5331,strategic,[],word,listed_related,1,cet2016-p130-r23-c2,0
cet4-w-b9a76f24e3f0fea802f9,5332,strategy,[],word,headword,1,cet2016-p130-r23-c1,0
cet4-w-6afd8d958a3c7f26341d,5333,straw,[],word,headword,1,cet2016-p130-r24-c1,0
cet4-w-70b96ac2e8af090a7189,5334,stream,[],word,headword,1,cet2016-p130-r27-c1,0
cet4-w-da6c78f8b1e4aeb824de,5335,street,[],word,headword,1,cet2016-p130-r29-c1,0
cet4-w-462af4c808870f4a2020,5336,strength,[],word,listed_related,1,cet2016-p130-r42-c2,0
cet4-w-02d317385d89fef11bef,5337,strengthen,[],word,listed_related,1,cet2016-p130-r42-c3,0
cet4-w-4ad4ab9ebe9e8a1a09cf,5338,stress,[],word,headword,1,cet2016-p130-r30-c1,0
cet4-w-73ac0fef69b29f79c8bc,5339,stressful,[],word,listed_related,1,cet2016-p130-r30-c2,0
cet4-w-0f373de4c230365a332d,5340,stretch,[],word,headword,1,cet2016-p130-r31-c1,0
cet4-w-d7653e8710e270c016b4,5341,strict,[],word,headword,1,cet2016-p130-r32-c1,0
cet4-w-90b5ad06a85846b1d4b9,5342,stride,[],word,headword,1,cet2016-p130-r33-c1,0
cet4-w-d0534b77f408274aec75,5343,strike,[],word,headword,1,cet2016-p130-r34-c1,0
cet4-w-f06f260cece268d9f507,5344,striking,[],word,listed_related,1,cet2016-p130-r34-c2,0
cet4-w-d6703d2befd1bba4483b,5345,string,[],word,headword,1,cet2016-p130-r35-c1,0
cet4-w-3f964322814de2891be6,5346,strip,[],word,headword,1,cet2016-p130-r36-c1,0
cet4-w-6369d21c634f26ad09f2,5347,stripe,[],word,headword,1,cet2016-p130-r37-c1,0
cet4-w-6ab426a72312d7b723ed,5348,strive,[],word,headword,1,cet2016-p130-r38-c1,0
cet4-w-5e60f10f9b58f950c43f,5349,stroke,[],word,headword,2,cet2016-p130-r39-c1,2
cet4-w-fc9af338956823d89c30,5350,strong,[],word,headword,1,cet2016-p130-r42-c1,0
cet4-w-4da1d16ede60d3a18f37,5351,structural,[],word,listed_related,1,cet2016-p131-r01-c2,0
cet4-w-f1372dd4d25a772af397,5352,structure,[],word,headword,1,cet2016-p131-r01-c1,0
cet4-w-ce5669c1454104f50578,5353,struggle,[],word,headword,1,cet2016-p131-r02-c1,0
cet4-w-f2781deb4e3c9ff8f7ca,5354,student,[],word,headword,1,cet2016-p131-r04-c1,0
cet4-w-013949a48cae9a9d7c75,5355,studio,[],word,headword,1,cet2016-p131-r05-c1,0
cet4-w-2766db5f81b0e5a65e24,5356,study,[],word,headword,1,cet2016-p131-r06-c1,0
cet4-w-99ebfb6a940e5789b8d6,5357,stuff,[],word,headword,1,cet2016-p131-r07-c1,0
cet4-w-502cf4381edf771eb373,5358,stuffing,[],word,listed_related,1,cet2016-p131-r07-c3,0
cet4-w-6ba8bb228cb0b600c49b,5359,stuffy,[],word,listed_related,1,cet2016-p131-r07-c2,0
cet4-w-3c896ea03387e01dbde0,5360,stupid,[],word,headword,1,cet2016-p131-r11-c1,0
cet4-w-cba2cab9e3e97af276a7,5361,stupidity,[],word,listed_related,1,cet2016-p131-r11-c2,0
cet4-w-04360b00a901d778f400,5362,style,[],word,headword,1,cet2016-p131-r13-c1,0
cet4-w-20c9c140a92ef305e66c,5363,stylish,[],word,listed_related,1,cet2016-p131-r13-c2,0
cet4-w-3bc5b94e70c5c5908478,5364,subject,[],word,headword,2,cet2016-p131-r14-c1,2
cet4-w-0e79caffc1c5708aa17f,5365,subjective,[],word,headword,1,cet2016-p131-r16-c1,0
cet4-w-83c268559165b22ed1b9,5366,submission,[],word,listed_related,1,cet2016-p131-r19-c2,0
cet4-w-f7f901187c7706d99434,5367,submissive,[],word,listed_related,1,cet2016-p131-r19-c3,0
cet4-w-d585bfec1893de94a441,5368,submit,[],word,headword,1,cet2016-p131-r19-c1,0
cet4-w-d97a58020cfd918c7518,5369,subsequent,[],word,headword,1,cet2016-p131-r22-c1,0
cet4-w-0c9efe34647089079b28,5370,substance,[],word,headword,1,cet2016-p131-r25-c1,0
cet4-w-27e71db9fb7b57b1e084,5371,substantial,[],word,listed_related,1,cet2016-p131-r25-c2,0
cet4-w-389b64838b481a58c87c,5372,substitute,[],word,headword,1,cet2016-p131-r26-c1,0
cet4-w-7c0cb620d26bc1db20d5,5373,substitution,[],word,listed_related,1,cet2016-p131-r26-c2,0
cet4-w-ba43e4a463aefadf0b8d,5374,subtract,[],word,headword,1,cet2016-p131-r28-c1,0
cet4-w-9e2e615bdf01d9efdc2e,5375,subtraction,[],word,listed_related,1,cet2016-p131-r28-c2,0
cet4-w-ece0129a9b17e71f79cb,5376,suburb,[],word,headword,1,cet2016-p131-r29-c1,0
cet4-w-d0ec87d01b62e0a6440d,5377,suburban,[],word,listed_related,1,cet2016-p131-r29-c2,0
cet4-w-044bba3c3a73aa315f1f,5378,subway,[],word,headword,1,cet2016-p131-r30-c1,0
cet4-w-9989e9bee6bfe54b8662,5379,succeed,[],word,headword,1,cet2016-p131-r31-c1,0
cet4-w-1c0c9b38e8c66e6ad49a,5380,success,[],word,headword,1,cet2016-p131-r32-c1,0
cet4-w-79f3be233a88ce6fcd4e,5381,successful,[],word,listed_related,1,cet2016-p131-r32-c2,0
cet4-w-d6edb0e9f46dc6ec95bd,5382,succession,[],word,listed_related,1,cet2016-p131-r31-c3,0
cet4-w-daaa334bcaa7d3a9af9e,5383,successive,[],word,listed_related,1,cet2016-p131-r31-c4,0
cet4-w-013154b636763a94b6f1,5384,successor,[],word,listed_related,1,cet2016-p131-r31-c2,0
cet4-w-b6a23fd397f0a261e202,5385,such,[],word,headword,1,cet2016-p131-r33-c1,0
cet4-w-2f7656d92eefae8fe4a2,5386,suck,[],word,headword,1,cet2016-p131-r34-c1,0
cet4-w-cac79b84445cddb53b7a,5387,sudden,[],word,headword,1,cet2016-p131-r35-c1,0
cet4-w-f60137c8e70ebd4eaad5,5388,suddenly,[],word,listed_related,1,cet2016-p131-r35-c2,0
cet4-w-51fa19572e07dbcd7a9e,5389,suffer,[],word,headword,1,cet2016-p131-r37-c1,0
cet4-w-97f7bb333809b418be8f,5390,suffering,[],word,listed_related,1,cet2016-p131-r37-c2,0
cet4-w-6f228dd5ab3fbaf8b0ee,5391,sufficient,[],word,headword,1,cet2016-p131-r39-c1,0
cet4-w-77274e3eb9e587370441,5392,sugar,[],word,headword,1,cet2016-p131-r40-c1,0
cet4-w-ff1a3cc5eee467427bbc,5393,suggest,[],word,headword,1,cet2016-p131-r41-c1,0
cet4-w-9b26cfaa70c54e691ebc,5394,suggestion,[],word,listed_related,1,cet2016-p131-r41-c2,0
cet4-w-b6b7aa11661b7163089d,5395,suggestive,[],word,listed_related,1,cet2016-p131-r41-c3,0
cet4-w-01a067e222ec7def98c7,5396,suit,[],word,headword,2,cet2016-p132-r01-c1,2
cet4-w-b2c8461426f00c6dd4a0,5397,suitable,[],word,listed_related,1,cet2016-p132-r01-c2,0
cet4-w-2cdb1fc4b79e0116781f,5398,suitcase,[],word,headword,1,cet2016-p132-r03-c1,0
cet4-w-34b54b41c4b987834030,5399,sum,[],word,headword,1,cet2016-p132-r06-c1,0
cet4-w-532339f4d8aea058a389,5400,summarize,"[""summarise""]",word,listed_related,1,cet2016-p132-r07-c2,0
cet4-w-04cc06094c61f4bead81,5401,summary,[],word,headword,1,cet2016-p132-r07-c1,0
cet4-w-02dd59ebc9fede70410f,5402,summer,[],word,headword,1,cet2016-p132-r08-c1,0
cet4-w-1e00f1ffa1a34b31e3a4,5403,summit,[],word,headword,1,cet2016-p132-r09-c1,0
cet4-w-13912d4ae377c43b7271,5404,sun,[],word,headword,1,cet2016-p132-r11-c1,0
cet4-w-4f1d516080422f5f222a,5405,Sunday,[],word,headword,1,cet2016-p132-r12-c1,0
cet4-w-9441aeb406c87de27328,5406,sunlight,[],word,headword,1,cet2016-p132-r13-c1,0
cet4-w-a3e28eef507bfd0601a0,5407,sunny,[],word,listed_related,1,cet2016-p132-r11-c2,0
cet4-w-8ade9d30544a730a0560,5408,sunrise,[],word,headword,1,cet2016-p132-r14-c1,0
cet4-w-cc465c696ef03cf872db,5409,sunset,[],word,headword,1,cet2016-p132-r15-c1,0
cet4-w-7dfd3edf16582205c64c,5410,sunshine,[],word,headword,1,cet2016-p132-r16-c1,0
cet4-w-d5bc7d9c1aa03708e261,5411,super,[],word,headword,1,cet2016-p132-r17-c1,0
cet4-w-ad8217f45b9bda49dd30,5412,superb,[],word,headword,1,cet2016-p132-r18-c1,0
cet4-w-146e687e6ba051d2cde3,5413,superficial,[],word,headword,1,cet2016-p132-r19-c1,0
cet4-w-a4a896ed908618a32edd,5414,superior,[],word,headword,1,cet2016-p132-r21-c1,0
cet4-w-bdcb171f8bb883cbac03,5415,superiority,[],word,listed_related,1,cet2016-p132-r21-c2,0
cet4-w-a3bfbec1773aa51e6dbe,5416,supermarket,[],word,headword,1,cet2016-p132-r22-c1,0
cet4-w-6bcb27ab20d91e9d6966,5417,supervise,[],word,headword,1,cet2016-p132-r24-c1,0
cet4-w-abc6ad7ed3196ff84706,5418,supervision,[],word,listed_related,1,cet2016-p132-r24-c2,0
cet4-w-ada120d5d05462acd779,5419,supervisor,[],word,listed_related,1,cet2016-p132-r24-c3,0
cet4-w-8849cb7cc117e586851a,5420,supper,[],word,headword,1,cet2016-p132-r25-c1,0
cet4-w-d6370dde1fbea347fb00,5421,supplement,[],word,headword,1,cet2016-p132-r26-c1,0
cet4-w-6b0d1c28f4f6c7053d28,5422,supplementary,[],word,listed_related,1,cet2016-p132-r26-c2,0
cet4-w-7ff28a709677b86c65b4,5423,supplier,[],word,listed_related,1,cet2016-p132-r27-c2,0
cet4-w-370190b561098d12cc1c,5424,supply,[],word,headword,1,cet2016-p132-r27-c1,0
cet4-w-385010cccc39746e3da1,5425,support,[],word,headword,1,cet2016-p132-r28-c1,0
cet4-w-9b4eac808326e903aea1,5426,supporter,[],word,listed_related,1,cet2016-p132-r28-c3,0
cet4-w-0682177acb7f6a9e9fab,5427,supportive,[],word,listed_related,1,cet2016-p132-r28-c2,0
cet4-w-34561055ab36d9d6f66b,5428,suppose,[],word,headword,1,cet2016-p132-r29-c1,0
cet4-w-8e95ed1b0abd8524741e,5429,supposedly,[],word,listed_related,1,cet2016-p132-r29-c3,0
cet4-w-150a2cc0a6b16e1c0cb3,5430,supposition,[],word,listed_related,1,cet2016-p132-r29-c2,0
cet4-w-461c4bf837a371a83bc8,5431,supremacy,[],word,listed_related,1,cet2016-p132-r31-c2,0
cet4-w-8160c489b583fa3dd309,5432,supreme,[],word,headword,1,cet2016-p132-r31-c1,0
cet4-w-284af753c0b63336427a,5433,sure,[],word,headword,1,cet2016-p132-r32-c1,0
cet4-w-51bb2cde40db8e6c5ee4,5434,surf,[],word,headword,1,cet2016-p132-r33-c1,0
cet4-w-fc90f84cb3181f03a006,5435,surface,[],word,headword,1,cet2016-p132-r34-c1,0
cet4-w-c84b9e78282a281845c7,5436,surfing,[],word,listed_related,1,cet2016-p132-r33-c2,0
cet4-w-c70cbb4a177d441fdcd1,5437,surge,[],word,headword,1,cet2016-p132-r35-c1,0
cet4-w-6bb8f168b1210e9338f7,5438,surgeon,[],word,listed_related,1,cet2016-p132-r36-c3,0
cet4-w-c26cf487bd01b2cb767c,5439,surgery,[],word,headword,1,cet2016-p132-r36-c1,0
cet4-w-41eb253f771b4a40d0bb,5440,surgical,[],word,listed_related,1,cet2016-p132-r36-c2,0
cet4-w-acabe367ab82a5bb5f43,5441,surname,[],word,headword,1,cet2016-p132-r37-c1,0
cet4-w-5997ac0b17114be06fa5,5442,surplus,[],word,headword,1,cet2016-p132-r39-c1,0
cet4-w-f076c8d54d633b8bcd67,5443,surprise,[],word,headword,1,cet2016-p132-r40-c1,0
cet4-w-8d83c84d5021167e1657,5444,surrender,[],word,headword,1,cet2016-p132-r41-c1,0
cet4-w-30f6f42861f895165f40,5445,surround,[],word,headword,1,cet2016-p132-r42-c1,0
cet4-w-edd825fca418a0377fdf,5446,surroundings,[],word,listed_related,1,cet2016-p132-r42-c2,0
cet4-w-8868cef6b9f574e7a3f5,5447,survey,[],word,headword,1,cet2016-p133-r02-c1,0
cet4-w-abb9ce76d416cabedccb,5448,survival,[],word,listed_related,1,cet2016-p133-r03-c2,0
cet4-w-80246cfe046db00eef40,5449,survive,[],word,headword,1,cet2016-p133-r03-c1,0
cet4-w-3317d6df351658098ae5,5450,survivor,[],word,listed_related,1,cet2016-p133-r03-c3,0
cet4-w-b0a93a682f807478531a,5451,suspect,[],word,headword,1,cet2016-p133-r05-c1,0
cet4-w-ce3f52d1c2534ccd0f69,5452,suspend,[],word,headword,1,cet2016-p133-r06-c1,0
cet4-w-b15ee452196e7c58a88f,5453,suspense,[],word,listed_related,1,cet2016-p133-r06-c3,0
cet4-w-41f4af9fc0266ad9b5d4,5454,suspension,[],word,listed_related,1,cet2016-p133-r06-c2,0
cet4-w-4ba3c39e9d369fb6a4fc,5455,suspicion,[],word,headword,1,cet2016-p133-r07-c1,0
cet4-w-b5458a2c9cefafccfe88,5456,suspicious,[],word,listed_related,1,cet2016-p133-r07-c2,0
cet4-w-58ab246cabc558c09046,5457,sustain,[],word,headword,1,cet2016-p133-r08-c1,0
cet4-w-b66584152d448577fbf9,5458,sustainability,[],word,listed_related,1,cet2016-p133-r08-c3,0
cet4-w-ba29a6c8bdd075a5e100,5459,sustainable,[],word,listed_related,1,cet2016-p133-r08-c2,0
cet4-w-764f99792eb6a3af2f21,5460,swallow,[],word,headword,2,cet2016-p133-r09-c1,2
cet4-w-4ffb99003ee69486a5a2,5461,sway,[],word,headword,1,cet2016-p133-r13-c1,0
cet4-w-044f74b9bf26936f030a,5462,swear,[],word,headword,1,cet2016-p133-r14-c1,0
cet4-w-1a822aa1fbca6d69fbb0,5463,sweat,[],word,headword,1,cet2016-p133-r15-c1,0
cet4-w-952d1ac4c5865981518d,5464,sweater,[],word,listed_related,1,cet2016-p133-r15-c2,0
cet4-w-8300fbbd6f714239b03d,5465,sweep,[],word,headword,1,cet2016-p133-r16-c1,0
cet4-w-655441be57c559ea05ca,5466,sweet,[],word,headword,1,cet2016-p133-r17-c1,0
cet4-w-575cb28c1253b2fcc9a9,5467,swell,[],word,headword,1,cet2016-p133-r18-c1,0
cet4-w-c77017e540c5add6b9c4,5468,swift,[],word,headword,1,cet2016-p133-r19-c1,0
cet4-w-2182e52ec45991256428,5469,swim,[],word,headword,1,cet2016-p133-r20-c1,0
cet4-w-2b628035368282db7a1a,5470,swimmer,[],word,listed_related,1,cet2016-p133-r20-c3,0
cet4-w-701b76d45f89927d858d,5471,swimming,[],word,listed_related,1,cet2016-p133-r20-c2,0
cet4-w-b7ead2143bf29c14eaa8,5472,swing,[],word,headword,1,cet2016-p133-r21-c1,0
cet4-w-6b922156ac249d3b3031,5473,swipe,[],word,headword,1,cet2016-p133-r22-c1,0
cet4-w-f406cfcb96ecdd64be6b,5474,switch,[],word,headword,1,cet2016-p133-r23-c1,0
