word_id,canonical_spelling,source_entry_id,entry_role,source_homograph_number,normalization_kind
cet4-w-9240b2796ecc109168ef,diagnosis,cet2016-p055-r02-c2,listed_related,,literal
cet4-w-8670a68c27b471b5d3ed,diagram,cet2016-p055-r03-c1,headword,,literal
cet4-w-3509008c2e757155c1de,dial,cet2016-p055-r04-c1,headword,,literal
cet4-w-499999cdfee9a8d76d45,dialect,cet2016-p055-r05-c1,headword,,literal
cet4-w-4e771276a3380b45b2e0,dialog,cet2016-p055-r06-c1,headword,,orthographic
cet4-w-1ed319891f2050b4d8ab,diameter,cet2016-p055-r07-c1,headword,,literal
cet4-w-61edd191040dcabbb321,diamond,cet2016-p055-r08-c1,headword,,literal
cet4-w-4ec39bd33fc5c0e6b26e,diary,cet2016-p055-r09-c1,headword,,literal
cet4-w-858bd1d1f00343af13d6,dictate,cet2016-p055-r10-c1,headword,,literal
cet4-w-06d8e940c183f2e10ee8,dictation,cet2016-p055-r10-c2,listed_related,,literal
cet4-w-d6e4a4618314a746c6a0,dictator,cet2016-p055-r10-c3,listed_related,,literal
cet4-w-03e3a42d4d90437e8b65,dictionary,cet2016-p055-r11-c1,headword,,literal
cet4-w-64a0fb9bca3888223de9,die,cet2016-p055-r12-c1,headword,,literal
cet4-w-5b1264beb21f1da02ba9,dying,cet2016-p055-r12-c2,listed_related,,literal
cet4-w-2e5db707fd8c3c4b696c,diet,cet2016-p055-r14-c1,headword,,literal
cet4-w-3760f784a5cf1f6291f1,dietary,cet2016-p055-r14-c2,listed_related,,literal
cet4-w-e015872387d059c5ca84,differ,cet2016-p055-r15-c1,headword,,literal
cet4-w-ed0731476593cef2bc34,difference,cet2016-p055-r15-c2,listed_related,,literal
cet4-w-dc52205333f217840d59,different,cet2016-p055-r15-c3,listed_related,,literal
cet4-w-60cc8c7c162f25ca6a0c,difficult,cet2016-p055-r17-c1,headword,,literal
cet4-w-81df663c991fc6c3fbc8,difficulty,cet2016-p055-r17-c2,listed_related,,literal
cet4-w-b22dfcbf836799acf9c6,dig,cet2016-p055-r19-c1,headword,,literal
cet4-w-5b6da06f1aebd98486ad,digest,cet2016-p055-r20-c1,headword,,literal
cet4-w-66d923e8c1cd8b18bbd8,digestion,cet2016-p055-r20-c2,listed_related,,literal
cet4-w-a697b8f35c9da39e6ce8,digestive,cet2016-p055-r20-c3,listed_related,,literal
cet4-w-6d7407cc43a662079311,digit,cet2016-p055-r21-c1,headword,,literal
cet4-w-7d5be192840dd39ee523,digital,cet2016-p055-r21-c2,listed_related,,literal
cet4-w-9ae5d7b513bae979ba30,dignity,cet2016-p055-r22-c1,headword,,literal
cet4-w-708aa497ea2895c7dfac,dignify,cet2016-p055-r22-c2,listed_related,,literal
cet4-w-7d2236ffca269e8ae080,dilemma,cet2016-p055-r23-c1,headword,,literal
cet4-w-4b1ec4406cfc3d8c9a48,diligent,cet2016-p055-r24-c1,headword,,literal
cet4-w-11ae5db018daf3d699ab,diligence,cet2016-p055-r24-c2,listed_related,,literal
cet4-w-816f2406db54ddff539f,dim,cet2016-p055-r26-c1,headword,,literal
cet4-w-ec9cdde5f6f1315a4dbd,dime,cet2016-p055-r27-c1,headword,,literal
cet4-w-043cd07aec5df2bfcb2f,dimension,cet2016-p055-r28-c1,headword,,literal
cet4-w-1a5e782e0634b9ad0dca,dimensional,cet2016-p055-r28-c2,listed_related,,literal
cet4-w-a1bff3891a4c5073f952,dine,cet2016-p055-r30-c1,headword,,literal
cet4-w-2e972c6cd2fb9280b844,diner,cet2016-p055-r30-c2,listed_related,,literal
cet4-w-ddf3f3071024eaae1d0a,dinner,cet2016-p055-r31-c1,headword,,literal
cet4-w-34c0646ee0feeadc07ed,dioxide,cet2016-p055-r33-c1,headword,,literal
cet4-w-32a06f240f92bec5ed74,dip,cet2016-p055-r34-c1,headword,,literal
cet4-w-78be4da2531122a0190f,diploma,cet2016-p055-r35-c1,headword,,literal
cet4-w-6842f549991043a3a4a7,diplomat,cet2016-p055-r36-c1,headword,,literal
cet4-w-f83dc1993b9e002423fb,diplomatic,cet2016-p055-r36-c2,listed_related,,literal
cet4-w-4620aa543a8e5bd5799d,diplomacy,cet2016-p055-r36-c3,listed_related,,literal
cet4-w-dc4c39ebe4e9ee871dcf,direct,cet2016-p055-r37-c1,headword,,literal
cet4-w-38edc1525248153d2f97,direction,cet2016-p055-r37-c2,listed_related,,literal
cet4-w-0c732c2817c1048f0403,director,cet2016-p055-r37-c3,listed_related,,literal
cet4-w-317660b4edbcac5f03d3,dirt,cet2016-p055-r39-c1,headword,,literal
cet4-w-db423eede47f0a97893c,dirty,cet2016-p055-r39-c2,listed_related,,literal
cet4-w-f41aa887a6195a11b2ae,disable,cet2016-p055-r40-c1,headword,,literal
cet4-w-8bcbba84a7d7eab25b03,disabled,cet2016-p055-r40-c2,listed_related,,literal
cet4-w-bb2167868de68dff35f9,disability,cet2016-p055-r40-c3,listed_related,,literal
cet4-w-47da75230a7f7c2cbcf7,disagree,cet2016-p055-r41-c1,headword,,literal
cet4-w-cbf74c2b9c351b133282,disagreement,cet2016-p055-r41-c2,listed_related,,literal
cet4-w-387a88fcc798a6cf8d7d,disappear,cet2016-p055-r42-c1,headword,,literal
cet4-w-822f11c9ffc53739f541,disappearance,cet2016-p055-r42-c2,listed_related,,literal
cet4-w-347329d75f319ea07cec,disappoint,cet2016-p056-r01-c1,headword,,literal
cet4-w-48f3a1a1c8cd4370d14c,disappointment,cet2016-p056-r01-c2,listed_related,,literal
cet4-w-ca7afabfdc32e9e04f63,disappointing,cet2016-p056-r01-c3,listed_related,,literal
cet4-w-35ee5d5d152784575824,disapprove,cet2016-p056-r02-c1,headword,,literal
cet4-w-14b9863c13d25d01adb9,disapproval,cet2016-p056-r02-c2,listed_related,,literal
cet4-w-1725dc094c894600ca24,disaster,cet2016-p056-r04-c1,headword,,literal
cet4-w-a650ecae8629e92ce7b0,disastrous,cet2016-p056-r04-c2,listed_related,,literal
cet4-w-ecee7b4c23662558890c,discard,cet2016-p056-r05-c1,headword,,literal
cet4-w-c864c2c64efc018ced94,discharge,cet2016-p056-r07-c1,headword,,literal
cet4-w-441b6a6180ed5033824d,discipline,cet2016-p056-r08-c1,headword,,literal
cet4-w-f9edcd3213541606b12b,disciplined,cet2016-p056-r08-c2,listed_related,,literal
cet4-w-b349b7c51252222688d7,disciplinary,cet2016-p056-r08-c3,listed_related,,literal
cet4-w-77808d401f494a705d2b,disco,cet2016-p056-r10-c1,headword,,literal
cet4-w-1f436a85b06327a31b24,discount,cet2016-p056-r12-c1,headword,,literal
cet4-w-bddc7a1e3ac6213eca97,discourage,cet2016-p056-r13-c1,headword,,literal
cet4-w-2ee4ac12b52bbd7d9bdc,discover,cet2016-p056-r15-c1,headword,,literal
cet4-w-1997ffa03bcc9336e9d5,discovery,cet2016-p056-r15-c2,listed_related,,literal
cet4-w-fd69cc28f1ff3746fb6a,discriminate,cet2016-p056-r18-c1,headword,,literal
cet4-w-9b3b7ed08b6e25848592,discrimination,cet2016-p056-r18-c2,listed_related,,literal
cet4-w-0af7a5b1a71d093a1afb,discriminatory,cet2016-p056-r18-c3,listed_related,,literal
cet4-w-6af3212ae9f03fafe886,discuss,cet2016-p056-r19-c1,headword,,literal
cet4-w-fc460eda29ee3643e579,discussion,cet2016-p056-r19-c2,listed_related,,literal
cet4-w-525cc27b6b8dfd55fcca,disease,cet2016-p056-r20-c1,headword,,literal
cet4-w-04794c482f37798497cc,disguise,cet2016-p056-r21-c1,headword,,literal
cet4-w-2efa814ad246900aff22,disgust,cet2016-p056-r22-c1,headword,,literal
cet4-w-ad5ad651c93ba3d65d11,disgusting,cet2016-p056-r22-c2,listed_related,,literal
cet4-w-1a3fc3ea42100fdae5c4,dish,cet2016-p056-r23-c1,headword,,literal
cet4-w-1163e94226e0e76a9589,disintegrate,cet2016-p056-r24-c1,headword,,literal
cet4-w-5715fb1412bb7bd62d3e,disintegration,cet2016-p056-r24-c2,listed_related,,literal
cet4-w-5ca17bfe64caf6cf9d68,disk,cet2016-p056-r25-c1,headword,,orthographic
cet4-w-ff6cc4843f138fc9ca8e,dislike,cet2016-p056-r26-c1,headword,,literal
cet4-w-4d3b4a821c5baecdd951,dismiss,cet2016-p056-r29-c1,headword,,literal
cet4-w-6c57cae5eb10599841cb,dismissal,cet2016-p056-r29-c2,listed_related,,literal
cet4-w-6811e24c6ca73d13f7a9,disorder,cet2016-p056-r30-c1,headword,,literal
cet4-w-755e10ce5742bd7137b3,display,cet2016-p056-r35-c1,headword,,literal
cet4-w-62a7416c0f1ef07e7568,dispose,cet2016-p056-r36-c1,headword,,literal
cet4-w-efbbca4e7b89cd74aff5,disposal,cet2016-p056-r36-c2,listed_related,,literal
cet4-w-b86d0ef2293bca139a8b,dispute,cet2016-p056-r38-c1,headword,,literal
cet4-w-c9820b234a1880192020,disputable,cet2016-p056-r38-c2,listed_related,,literal
cet4-w-f3b4dcad4258d6257053,disrupt,cet2016-p056-r40-c1,headword,,literal
cet4-w-77523b3aa61de53c8c34,disruptive,cet2016-p056-r40-c2,listed_related,,literal
cet4-w-60a1f92a4911b0f4db46,disruption,cet2016-p056-r40-c3,listed_related,,literal
cet4-w-2dd9c102360a3087669e,dissolve,cet2016-p057-r02-c1,headword,,literal
cet4-w-79d11cda7dad77f3f195,distance,cet2016-p057-r03-c1,headword,,literal
cet4-w-ce70810ad0a2809f11fa,distant,cet2016-p057-r03-c2,listed_related,,literal
cet4-w-28e7767ac041107bd1d1,distinct,cet2016-p057-r05-c1,headword,,literal
cet4-w-0bdd8c2b5d1ea9962442,distinction,cet2016-p057-r05-c2,listed_related,,literal
cet4-w-fa0ee8f89436d077805b,distinctive,cet2016-p057-r05-c3,listed_related,,literal
cet4-w-2214cc47356831dafced,distinguish,cet2016-p057-r06-c1,headword,,literal
cet4-w-3c3090d32021ed638a64,distinguishable,cet2016-p057-r06-c2,listed_related,,literal
cet4-w-36a2aad4c2d2a043f02f,distract,cet2016-p057-r08-c1,headword,,literal
cet4-w-10f385cef849b5593801,distraction,cet2016-p057-r08-c2,listed_related,,literal
cet4-w-e931e6d68361d2916192,distress,cet2016-p057-r09-c1,headword,,literal
cet4-w-cae0e3bc1e2040be648d,distressful,cet2016-p057-r09-c2,listed_related,,literal
cet4-w-1f45be9473d623c78561,distribute,cet2016-p057-r10-c1,headword,,literal
cet4-w-1379a24120b10f800ad9,distribution,cet2016-p057-r10-c2,listed_related,,literal
cet4-w-feb4ba73e9c045b15291,distributive,cet2016-p057-r10-c3,listed_related,,literal
cet4-w-ccfae1707fd6c09a58fe,district,cet2016-p057-r11-c1,headword,,literal
cet4-w-1022fc8f891c9507a2d5,disturb,cet2016-p057-r12-c1,headword,,literal
cet4-w-18749922cfb217095122,disturbance,cet2016-p057-r12-c2,listed_related,,literal
cet4-w-3e67b74dd7ef56b041f0,ditch,cet2016-p057-r13-c1,headword,,literal
cet4-w-b3b8146751e8f9cb70bf,dive,cet2016-p057-r14-c1,headword,,literal
cet4-w-6703db938d8e2726616c,diverse,cet2016-p057-r15-c1,headword,,literal
cet4-w-d10c37338a93e7e6cdd6,diversify,cet2016-p057-r15-c2,listed_related,,literal
cet4-w-d297a7e0cd38e2afc489,diversity,cet2016-p057-r15-c3,listed_related,,literal
cet4-w-8d73f2e50238a73581c5,divide,cet2016-p057-r17-c1,headword,,literal
cet4-w-43d5d3b2eb71158c60e1,division,cet2016-p057-r17-c2,listed_related,,literal
cet4-w-d10a0c9a9dfd43bb0fac,divisive,cet2016-p057-r17-c3,listed_related,,literal
cet4-w-6cb270be7283dc5cf7dd,divorce,cet2016-p057-r20-c1,headword,,literal
cet4-w-e7bcdb7bacfde2f680ca,dizzy,cet2016-p057-r21-c1,headword,,literal
cet4-w-48f7296638bf133bf6cf,do,cet2016-p057-r22-c1,headword,,literal
cet4-w-5a993723fe809b667bf0,dock,cet2016-p057-r23-c1,headword,,literal
cet4-w-a707497b1f093a71b15d,doctor,cet2016-p057-r24-c1,headword,,literal
cet4-w-be8bd00fe1fb8834e983,doctorate,cet2016-p057-r24-c2,listed_related,,literal
cet4-w-64a76bf870c872f8d508,doctoral,cet2016-p057-r24-c3,listed_related,,literal
cet4-w-9ccb69358fd2b9255e2f,document,cet2016-p057-r26-c1,headword,,literal
cet4-w-f9ab8d52c296f228709a,documentary,cet2016-p057-r26-c2,listed_related,,literal
cet4-w-0655c308433e28948724,dog,cet2016-p057-r28-c1,headword,,literal
cet4-w-eac26a436dbb1e6b4d72,doll,cet2016-p057-r31-c1,headword,,literal
cet4-w-1b6cf8c4f40e1c104a36,dollar,cet2016-p057-r32-c1,headword,,literal
cet4-w-c8dfd7acd3b3c15354d2,dolphin,cet2016-p057-r33-c1,headword,,literal
cet4-w-5cc87bf4559216113ce7,domestic,cet2016-p057-r36-c1,headword,,literal
cet4-w-e8b3b236f23de683e84a,dominate,cet2016-p057-r37-c1,headword,,literal
cet4-w-298b013c5861142efbcb,domination,cet2016-p057-r37-c2,listed_related,,literal
cet4-w-6e74169ca489a07e937b,dominance,cet2016-p057-r37-c3,listed_related,,literal
cet4-w-cc4efc17aadb84d52ea6,dominant,cet2016-p057-r37-c4,listed_related,,literal
cet4-w-accd15dca672e64dea3a,donate,cet2016-p057-r38-c1,headword,,literal
cet4-w-b8a224eb19f1dbe4be51,donation,cet2016-p057-r38-c2,listed_related,,literal
cet4-w-570b9efd2c5cd2c89180,donor,cet2016-p057-r38-c3,listed_related,,literal
cet4-w-727b6c55b6585f9a67f0,donkey,cet2016-p057-r39-c1,headword,,literal
cet4-w-12ccbed0bc706ef2839a,doom,cet2016-p057-r40-c1,headword,,literal
cet4-w-8e3ce57cc020d54acb5b,door,cet2016-p057-r41-c1,headword,,literal
cet4-w-b29b404d69035fc98c28,dormitory,cet2016-p057-r42-c1,headword,,distinct_lexemes
cet4-w-e06d995f644b107c651d,dorm,cet2016-p057-r42-c1,headword,,distinct_lexemes
cet4-w-1e7924933ac59ad5714d,dose,cet2016-p058-r01-c1,headword,,literal
cet4-w-228ca54e38503eb1d77f,dosage,cet2016-p058-r01-c2,listed_related,,literal
cet4-w-86f3b57bbf85476d3ad2,dot,cet2016-p058-r02-c1,headword,,literal
cet4-w-9fe5758ed4e2c54017fd,double,cet2016-p058-r03-c1,headword,,literal
cet4-w-08137cb0538fa44dedcf,doubt,cet2016-p058-r04-c1,headword,,literal
cet4-w-4fb1b2a5e13dc3b2c60e,doubtful,cet2016-p058-r04-c2,listed_related,,literal
cet4-w-f4484d48e3d33ecaa476,doubtless,cet2016-p058-r04-c3,listed_related,,literal
cet4-w-d0ba34157a83e1d457a4,dove,cet2016-p058-r06-c1,headword,,literal
cet4-w-0ebf23713fa90c4319f4,down,cet2016-p058-r07-c1,headword,,literal
cet4-w-f94975f22f52d0261fc7,download,cet2016-p058-r09-c1,headword,,literal
cet4-w-7be7e12f9067d4b4a437,downstairs,cet2016-p058-r10-c1,headword,,literal
cet4-w-6ab56344e254e9c0c1c7,downtown,cet2016-p058-r11-c1,headword,,literal
cet4-w-4d7f48fb2458c9a753f2,downward,cet2016-p058-r12-c1,headword,,literal
cet4-w-ccc4090fae557503520e,downwards,cet2016-p058-r12-c2,listed_related,,literal
cet4-w-3ae5b423e9e0cb7a2102,dozen,cet2016-p058-r14-c1,headword,,literal
cet4-w-d782433d07bdaba6321e,draft,cet2016-p058-r15-c1,headword,,literal
cet4-w-2473bae77d7fa0fd743d,drag,cet2016-p058-r16-c1,headword,,literal
cet4-w-bfb296b0e2f9e2e59714,dragon,cet2016-p058-r17-c1,headword,,literal
cet4-w-db5f16003d6fbae55e81,drain,cet2016-p058-r18-c1,headword,,literal
cet4-w-a3d72b0a0bfb316f59f7,drainage,cet2016-p058-r18-c2,listed_related,,literal
cet4-w-76904706385cb479dfea,drama,cet2016-p058-r19-c1,headword,,literal
cet4-w-a33e57ae120ffad8a6e7,dramatic,cet2016-p058-r19-c2,listed_related,,literal
cet4-w-b8ea5d62542d771316cf,dramatically,cet2016-p058-r19-c3,listed_related,,literal
cet4-w-583d344a97ccfbc5e7c0,drastic,cet2016-p058-r20-c1,headword,,literal
cet4-w-9315ab5452e0dfbe1c26,drastically,cet2016-p058-r20-c2,listed_related,,literal
cet4-w-e090aab1e1c5a8a9c26a,draw,cet2016-p058-r21-c1,headword,,literal
cet4-w-f77dc220af04385ebe48,drawing,cet2016-p058-r21-c2,listed_related,,literal
cet4-w-3f8776f5aa055c40f3d3,drawer,cet2016-p058-r23-c1,headword,,literal
cet4-w-8af74a935c2fb09e7098,dream,cet2016-p058-r25-c1,headword,,literal
cet4-w-90041357fc622eb2c307,dreamy,cet2016-p058-r25-c2,listed_related,,literal
cet4-w-9b75f9d409e316dbeb9d,dress,cet2016-p058-r26-c1,headword,,literal
cet4-w-de79e69442ffbc9c1e3d,drift,cet2016-p058-r28-c1,headword,,literal
cet4-w-6e5fa4316b643aca4619,drill,cet2016-p058-r29-c1,headword,,literal
cet4-w-2be6f1a4008c256d0871,drink,cet2016-p058-r30-c1,headword,,literal
cet4-w-2b35201e2177a7bff587,drip,cet2016-p058-r31-c1,headword,,literal
cet4-w-476d40e07ad2f673c414,drive,cet2016-p058-r32-c1,headword,,literal
cet4-w-0b184963287d18223581,driver,cet2016-p058-r32-c2,listed_related,,literal
cet4-w-0a5fa7c0517d8d24849f,drop,cet2016-p058-r33-c1,headword,,literal
cet4-w-a4104c15f25b0d01b39d,dropout,cet2016-p058-r34-c1,headword,,literal
cet4-w-38f657db091c32bcc741,drought,cet2016-p058-r35-c1,headword,,literal
cet4-w-2e4740f35b7df715fdb9,drown,cet2016-p058-r36-c1,headword,,literal
cet4-w-f8fd116deab6a9c8d193,drug,cet2016-p058-r37-c1,headword,,literal
cet4-w-dea28738be0a0f47d0e1,drum,cet2016-p058-r38-c1,headword,,literal
cet4-w-f58a56e08652f19cefb5,drunk,cet2016-p058-r39-c1,headword,,literal
cet4-w-0135e57d71378cc0c016,drunken,cet2016-p058-r39-c2,listed_related,,literal
cet4-w-98b2fd7b44f4b34b7209,drunkard,cet2016-p058-r39-c3,listed_related,,literal
cet4-w-02620c855d1e31ebc054,dry,cet2016-p058-r40-c1,headword,,literal
cet4-w-6816af060d1af77da11f,dryer,cet2016-p058-r40-c2,listed_related,,literal
cet4-w-41f1c386ce2d9dd87d07,dual,cet2016-p058-r41-c1,headword,,literal
cet4-w-e2504efbc5a59a32cccf,duck,cet2016-p059-r02-c1,headword,,literal
cet4-w-102222a4ee4985e06330,due,cet2016-p059-r03-c1,headword,,literal
cet4-w-9daa944d51fd7fdc3d2c,duly,cet2016-p059-r03-c2,listed_related,,literal
cet4-w-dc86fc811d21b87c4d4e,dull,cet2016-p059-r04-c1,headword,,literal
cet4-w-ca143fcc14c3a26365a7,dumb,cet2016-p059-r05-c1,headword,,literal
cet4-w-4aee95e5706efb102236,dump,cet2016-p059-r06-c1,headword,,literal
cet4-w-3a2a2c5d2fc91cd814f4,durable,cet2016-p059-r08-c1,headword,,literal
cet4-w-ded187fc1f119c9ec704,durability,cet2016-p059-r08-c2,listed_related,,literal
cet4-w-a6c9001f1f7f875d4ff4,duration,cet2016-p059-r09-c1,headword,,literal
cet4-w-707d8c42465d0704451d,during,cet2016-p059-r10-c1,headword,,literal
cet4-w-7a5c79713714883b6a80,dusk,cet2016-p059-r11-c1,headword,,literal
cet4-w-c1472f54ac2acf65ca67,dust,cet2016-p059-r12-c1,headword,,literal
cet4-w-fcdc17ca618f3c2c1886,dusty,cet2016-p059-r12-c2,listed_related,,literal
cet4-w-9a9c3aa05b614df77cc0,duty,cet2016-p059-r13-c1,headword,,literal
cet4-w-aabd5ca28d696915bb4b,dye,cet2016-p059-r16-c1,headword,,literal
cet4-w-1e0a74b5de6421f65221,dynamic,cet2016-p059-r17-c1,headword,,literal
cet4-w-bee75fa4f9c473316ef4,dynamics,cet2016-p059-r17-c2,listed_related,,literal
cet4-w-6382fb8e5cee23461ed0,dynasty,cet2016-p059-r18-c1,headword,,literal
cet4-w-92a2934a97854c8395fc,each,cet2016-p059-r19-c1,headword,,literal
cet4-w-b23c6f4c7ca3e00a35e3,eager,cet2016-p059-r20-c1,headword,,literal
cet4-w-e47dad92352f6b05087a,eagle,cet2016-p059-r21-c1,headword,,literal
cet4-w-fe9a7f2256a365b83b29,ear,cet2016-p059-r22-c1,headword,,literal
cet4-w-a909691a64f2a6bf4247,early,cet2016-p059-r23-c1,headword,,literal
cet4-w-e0a8fbf7b0c3e65346ae,earn,cet2016-p059-r24-c1,headword,,literal
cet4-w-23d03fe64bba9019bc3b,earnings,cet2016-p059-r24-c2,listed_related,,literal
cet4-w-bdd1c5413ca942b91479,earnest,cet2016-p059-r25-c1,headword,,literal
cet4-w-a007aa081f00edc76c9f,earth,cet2016-p059-r26-c1,headword,,literal
cet4-w-43c9ba30a23f52ed55d2,earthquake,cet2016-p059-r27-c1,headword,,literal
cet4-w-b0d8521d27faeb701aa8,ease,cet2016-p059-r28-c1,headword,,literal
cet4-w-6eb25f3300182028dc84,east,cet2016-p059-r29-c1,headword,,literal
cet4-w-0e47eff4c3b489e9f823,eastern,cet2016-p059-r29-c2,listed_related,,literal
cet4-w-80cf32d1b0fa93e1119d,easy,cet2016-p059-r31-c1,headword,,literal
cet4-w-89ae4148866d718eb202,easily,cet2016-p059-r31-c2,listed_related,,literal
cet4-w-d517a3ce82d582c4f83b,easy-going,cet2016-p059-r32-c1,headword,,literal
cet4-w-7e208210e91eae52ad9f,eat,cet2016-p059-r33-c1,headword,,literal
cet4-w-aa2f4bbf45bfc4eabd8d,echo,cet2016-p059-r35-c1,headword,,literal
cet4-w-5bc1c46231d50f6b250b,ecology,cet2016-p059-r37-c1,headword,,literal
cet4-w-4ef1d4e47f7926d44338,ecological,cet2016-p059-r37-c2,listed_related,,literal
cet4-w-ee990516a5ee58a7aeaa,economics,cet2016-p059-r38-c1,headword,,literal
cet4-w-99a73817d2bc585fb284,economist,cet2016-p059-r38-c2,listed_related,,literal
cet4-w-b580555c3d78fe9424cf,economy,cet2016-p059-r39-c1,headword,,literal
cet4-w-37386e789aedadddfea8,economic,cet2016-p059-r39-c2,listed_related,,literal
cet4-w-af40f4c468d81d1feb40,economical,cet2016-p059-r39-c3,listed_related,,literal
cet4-w-127056da48afdf6946c5,edge,cet2016-p059-r41-c1,headword,,literal
cet4-w-12d2c0bcc43e45400232,edit,cet2016-p060-r01-c1,headword,,literal
cet4-w-c49ebe5abc58c64e2c01,editor,cet2016-p060-r01-c2,listed_related,,literal
cet4-w-3066ebacf712b0d133b0,edition,cet2016-p060-r01-c3,listed_related,,literal
cet4-w-2b642be7b33a52841c5d,editorial,cet2016-p060-r02-c1,headword,,literal
cet4-w-aed0b1472ac8797f3e91,educate,cet2016-p060-r03-c1,headword,,literal
cet4-w-f086911b1637a99e7586,education,cet2016-p060-r03-c2,listed_related,,literal
cet4-w-c9980cf4f78af7d9b133,educational,cet2016-p060-r03-c3,listed_related,,literal
cet4-w-2c9d106135ef0b8c5dfa,educator,cet2016-p060-r03-c4,listed_related,,literal
cet4-w-76288eafb4032e494803,effect,cet2016-p060-r04-c1,headword,,literal
cet4-w-20862e6595ab6cc4f589,effective,cet2016-p060-r04-c2,listed_related,,literal
cet4-w-09dd840e52cd9ed53f40,efficient,cet2016-p060-r05-c1,headword,,literal
cet4-w-94443591cca1b51da9df,efficiency,cet2016-p060-r05-c2,listed_related,,literal
cet4-w-84b460d8275a3097e1a9,effort,cet2016-p060-r06-c1,headword,,literal
cet4-w-976b1ce18de54421c6a6,egg,cet2016-p060-r07-c1,headword,,literal
cet4-w-cbe43958e474c51d9c66,eggplant,cet2016-p060-r08-c1,headword,,literal
cet4-w-a7282a2309433d8e63a3,eight,cet2016-p060-r10-c1,headword,,literal
cet4-w-2c9a06c91b15c80a3781,eighteen,cet2016-p060-r11-c1,headword,,literal
cet4-w-75542c7b8d628f9edf33,eighth,cet2016-p060-r12-c1,headword,,literal
cet4-w-3ed99a0cdd21a93098e8,eighty,cet2016-p060-r13-c1,headword,,literal
cet4-w-b8c7c44c621e120f57aa,either,cet2016-p060-r14-c1,headword,,literal
cet4-w-277dfc113609160679a6,elbow,cet2016-p060-r19-c1,headword,,literal
cet4-w-51bbfee70b7711755b45,elder,cet2016-p060-r20-c1,headword,,literal
cet4-w-49290be752bb39a6b246,elderly,cet2016-p060-r20-c2,listed_related,,literal
cet4-w-1ccea80bb4ec72f6237f,elect,cet2016-p060-r21-c1,headword,,literal
cet4-w-c19f84f4f18614cf3f87,election,cet2016-p060-r21-c2,listed_related,,literal
cet4-w-b86eaf338b251e7c4d99,elective,cet2016-p060-r21-c3,listed_related,,literal
cet4-w-b0a13ca44330bf5f6cc8,electricity,cet2016-p060-r23-c1,headword,,literal
cet4-w-994a35a0b5e5bd3dec7a,electric,cet2016-p060-r23-c2,listed_related,,distinct_lexemes
cet4-w-9d3581155f9980612d7c,electrical,cet2016-p060-r23-c2,listed_related,,distinct_lexemes
cet4-w-88e42761fcc92f5785b0,electrician,cet2016-p060-r23-c3,listed_related,,literal
cet4-w-5905f90b55479e94ec44,electron,cet2016-p060-r24-c1,headword,,literal
cet4-w-813a0e670245295bc0be,electronic,cet2016-p060-r24-c2,listed_related,,literal
cet4-w-14a2e497681233a5a1ef,electronically,cet2016-p060-r24-c3,listed_related,,literal
cet4-w-0f4f827e1d9b82cbe7a3,electronics,cet2016-p060-r24-c4,listed_related,,literal
cet4-w-cc09cdf63e2431751281,elegant,cet2016-p060-r25-c1,headword,,literal
cet4-w-d2b18605bad1d78a8f1c,elegance,cet2016-p060-r25-c2,listed_related,,literal
cet4-w-f31955cd24765a200371,element,cet2016-p060-r26-c1,headword,,literal
cet4-w-69f9cc83b7110e767ccd,elementary,cet2016-p060-r27-c1,headword,,literal
cet4-w-3797e7214fce6e5cccd5,elephant,cet2016-p060-r28-c1,headword,,literal
