source_entry_id,source_id,pdf_page,printed_page,row,column,x,baseline_y,raw_text,normalized_text,homograph_number,entry_role,head_entry_id,head_text,head_is_cet6,level_basis
cet2016-p037-r11-c1,neea-cet-syllabus-2016,37,32,11,1,69.626,527.09,★burglar,burglar,,headword,cet2016-p037-r11-c1,burglar,true,printed_head_star
cet2016-p037-r11-c2,neea-cet-syllabus-2016,37,32,11,2,168.796,527.09,burglary,burglary,,listed_related,cet2016-p037-r11-c1,burglar,true,inherited_from_head_row
cet2016-p037-r12-c1,neea-cet-syllabus-2016,37,32,12,1,81.367,512.92,burn,burn,,headword,cet2016-p037-r12-c1,burn,false,printed_head_star
cet2016-p037-r13-c1,neea-cet-syllabus-2016,37,32,13,1,81.367,498.75,burst,burst,,headword,cet2016-p037-r13-c1,burst,false,printed_head_star
cet2016-p037-r14-c1,neea-cet-syllabus-2016,37,32,14,1,81.367,484.58,bury,bury,,headword,cet2016-p037-r14-c1,bury,false,printed_head_star
cet2016-p037-r14-c2,neea-cet-syllabus-2016,37,32,14,2,168.796,484.58,burial,burial,,listed_related,cet2016-p037-r14-c1,bury,false,inherited_from_head_row
cet2016-p037-r15-c1,neea-cet-syllabus-2016,37,32,15,1,81.367,470.41,bus,bus,,headword,cet2016-p037-r15-c1,bus,false,printed_head_star
cet2016-p037-r16-c1,neea-cet-syllabus-2016,37,32,16,1,81.367,456.24,bush,bush,,headword,cet2016-p037-r16-c1,bush,false,printed_head_star
cet2016-p037-r16-c2,neea-cet-syllabus-2016,37,32,16,2,168.796,456.24,bushy,bushy,,listed_related,cet2016-p037-r16-c1,bush,false,inherited_from_head_row
cet2016-p037-r17-c1,neea-cet-syllabus-2016,37,32,17,1,81.367,442.07,business,business,,headword,cet2016-p037-r17-c1,business,false,printed_head_star
cet2016-p037-r18-c1,neea-cet-syllabus-2016,37,32,18,1,81.367,427.9,businessman,businessman,,headword,cet2016-p037-r18-c1,businessman,false,printed_head_star
cet2016-p037-r19-c1,neea-cet-syllabus-2016,37,32,19,1,69.626,413.73,★bust,bust,,headword,cet2016-p037-r19-c1,bust,true,printed_head_star
cet2016-p037-r20-c1,neea-cet-syllabus-2016,37,32,20,1,81.367,399.56,busy,busy,,headword,cet2016-p037-r20-c1,busy,false,printed_head_star
cet2016-p037-r21-c1,neea-cet-syllabus-2016,37,32,21,1,81.367,385.39,but,but,,headword,cet2016-p037-r21-c1,but,false,printed_head_star
cet2016-p037-r22-c1,neea-cet-syllabus-2016,37,32,22,1,81.367,371.22,butcher,butcher,,headword,cet2016-p037-r22-c1,butcher,false,printed_head_star
cet2016-p037-r23-c1,neea-cet-syllabus-2016,37,32,23,1,69.626,357.05,★butt,butt,,headword,cet2016-p037-r23-c1,butt,true,printed_head_star
cet2016-p037-r24-c1,neea-cet-syllabus-2016,37,32,24,1,81.367,342.88,butter,butter,,headword,cet2016-p037-r24-c1,butter,false,printed_head_star
cet2016-p037-r25-c1,neea-cet-syllabus-2016,37,32,25,1,81.367,328.71,butterfly,butterfly,,headword,cet2016-p037-r25-c1,butterfly,false,printed_head_star
cet2016-p037-r26-c1,neea-cet-syllabus-2016,37,32,26,1,81.367,314.54,button,button,,headword,cet2016-p037-r26-c1,button,false,printed_head_star
cet2016-p037-r27-c1,neea-cet-syllabus-2016,37,32,27,1,81.367,300.37,buy,buy,,headword,cet2016-p037-r27-c1,buy,false,printed_head_star
cet2016-p037-r27-c2,neea-cet-syllabus-2016,37,32,27,2,168.796,300.37,buyer,buyer,,listed_related,cet2016-p037-r27-c1,buy,false,inherited_from_head_row
cet2016-p037-r28-c1,neea-cet-syllabus-2016,37,32,28,1,69.626,286.2,★buzz,buzz,,headword,cet2016-p037-r28-c1,buzz,true,printed_head_star
cet2016-p037-r29-c1,neea-cet-syllabus-2016,37,32,29,1,81.367,272.03,by,by,,headword,cet2016-p037-r29-c1,by,false,printed_head_star
cet2016-p037-r30-c1,neea-cet-syllabus-2016,37,32,30,1,81.367,257.86,bypass,bypass,,headword,cet2016-p037-r30-c1,bypass,false,printed_head_star
cet2016-p037-r31-c1,neea-cet-syllabus-2016,37,32,31,1,81.367,243.69,bystander,bystander,,headword,cet2016-p037-r31-c1,bystander,false,printed_head_star
cet2016-p037-r32-c1,neea-cet-syllabus-2016,37,32,32,1,81.076,229.52,cab,cab,,headword,cet2016-p037-r32-c1,cab,false,printed_head_star
cet2016-p037-r33-c1,neea-cet-syllabus-2016,37,32,33,1,81.076,215.35,cabbage,cabbage,,headword,cet2016-p037-r33-c1,cabbage,false,printed_head_star
cet2016-p037-r34-c1,neea-cet-syllabus-2016,37,32,34,1,81.076,201.18,cabin,cabin,,headword,cet2016-p037-r34-c1,cabin,false,printed_head_star
cet2016-p037-r35-c1,neea-cet-syllabus-2016,37,32,35,1,81.076,187.01,cabinet,cabinet,,headword,cet2016-p037-r35-c1,cabinet,false,printed_head_star
cet2016-p037-r36-c1,neea-cet-syllabus-2016,37,32,36,1,81.076,172.84,cable,cable,,headword,cet2016-p037-r36-c1,cable,false,printed_head_star
cet2016-p037-r37-c1,neea-cet-syllabus-2016,37,32,37,1,81.076,158.67,cafe,cafe,,headword,cet2016-p037-r37-c1,cafe,false,printed_head_star
cet2016-p037-r38-c1,neea-cet-syllabus-2016,37,32,38,1,81.076,144.5,cafeteria,cafeteria,,headword,cet2016-p037-r38-c1,cafeteria,false,printed_head_star
cet2016-p037-r39-c1,neea-cet-syllabus-2016,37,32,39,1,81.076,130.33,cage,cage,,headword,cet2016-p037-r39-c1,cage,false,printed_head_star
cet2016-p037-r40-c1,neea-cet-syllabus-2016,37,32,40,1,81.076,116.16,cake,cake,,headword,cet2016-p037-r40-c1,cake,false,printed_head_star
cet2016-p037-r41-c1,neea-cet-syllabus-2016,37,32,41,1,69.626,101.99,★calcium,calcium,,headword,cet2016-p037-r41-c1,calcium,true,printed_head_star
cet2016-p037-r42-c1,neea-cet-syllabus-2016,37,32,42,1,81.076,87.82,calculate,calculate,,headword,cet2016-p037-r42-c1,calculate,false,printed_head_star
cet2016-p037-r42-c2,neea-cet-syllabus-2016,37,32,42,2,168.505,87.82,calculation,calculation,,listed_related,cet2016-p037-r42-c1,calculate,false,inherited_from_head_row
cet2016-p037-r42-c3,neea-cet-syllabus-2016,37,32,42,3,250.694,87.82,calculator,calculator,,listed_related,cet2016-p037-r42-c1,calculate,false,inherited_from_head_row
cet2016-p037-r42-c4,neea-cet-syllabus-2016,37,32,42,4,332.882,87.82,calculating,calculating,,listed_related,cet2016-p037-r42-c1,calculate,false,inherited_from_head_row
cet2016-p038-r01-c1,neea-cet-syllabus-2016,38,33,1,1,81.315,668.79,calendar,calendar,,headword,cet2016-p038-r01-c1,calendar,false,printed_head_star
cet2016-p038-r02-c1,neea-cet-syllabus-2016,38,33,2,1,81.315,654.62,calf,calf,,headword,cet2016-p038-r02-c1,calf,false,printed_head_star
cet2016-p038-r03-c1,neea-cet-syllabus-2016,38,33,3,1,81.315,640.45,call,call,,headword,cet2016-p038-r03-c1,call,false,printed_head_star
cet2016-p038-r04-c1,neea-cet-syllabus-2016,38,33,4,1,81.315,626.28,calling,calling,,headword,cet2016-p038-r04-c1,calling,false,printed_head_star
cet2016-p038-r05-c1,neea-cet-syllabus-2016,38,33,5,1,81.315,612.11,calm,calm,,headword,cet2016-p038-r05-c1,calm,false,printed_head_star
cet2016-p038-r06-c1,neea-cet-syllabus-2016,38,33,6,1,81.315,597.94,calorie,calorie,,headword,cet2016-p038-r06-c1,calorie,false,printed_head_star
cet2016-p038-r07-c1,neea-cet-syllabus-2016,38,33,7,1,81.315,583.77,camel,camel,,headword,cet2016-p038-r07-c1,camel,false,printed_head_star
cet2016-p038-r08-c1,neea-cet-syllabus-2016,38,33,8,1,81.315,569.6,camera,camera,,headword,cet2016-p038-r08-c1,camera,false,printed_head_star
cet2016-p038-r09-c1,neea-cet-syllabus-2016,38,33,9,1,81.315,555.43,camp,camp,,headword,cet2016-p038-r09-c1,camp,false,printed_head_star
cet2016-p038-r10-c1,neea-cet-syllabus-2016,38,33,10,1,81.315,541.26,campaign,campaign,,headword,cet2016-p038-r10-c1,campaign,false,printed_head_star
cet2016-p038-r11-c1,neea-cet-syllabus-2016,38,33,11,1,81.315,527.09,campus,campus,,headword,cet2016-p038-r11-c1,campus,false,printed_head_star
cet2016-p038-r12-c1,neea-cet-syllabus-2016,38,33,12,1,81.315,512.92,can１,can,1,headword,cet2016-p038-r12-c1,can,false,printed_head_star
cet2016-p038-r13-c1,neea-cet-syllabus-2016,38,33,13,1,81.315,498.75,can２,can,2,headword,cet2016-p038-r13-c1,can,false,printed_head_star
cet2016-p038-r14-c1,neea-cet-syllabus-2016,38,33,14,1,81.315,484.58,canal,canal,,headword,cet2016-p038-r14-c1,canal,false,printed_head_star
cet2016-p038-r15-c1,neea-cet-syllabus-2016,38,33,15,1,81.315,470.41,cancel,cancel,,headword,cet2016-p038-r15-c1,cancel,false,printed_head_star
cet2016-p038-r15-c2,neea-cet-syllabus-2016,38,33,15,2,168.744,470.41,cancellation,cancellation,,listed_related,cet2016-p038-r15-c1,cancel,false,inherited_from_head_row
cet2016-p038-r16-c1,neea-cet-syllabus-2016,38,33,16,1,81.315,456.24,cancer,cancer,,headword,cet2016-p038-r16-c1,cancer,false,printed_head_star
cet2016-p038-r17-c1,neea-cet-syllabus-2016,38,33,17,1,81.315,442.07,candidate,candidate,,headword,cet2016-p038-r17-c1,candidate,false,printed_head_star
cet2016-p038-r17-c2,neea-cet-syllabus-2016,38,33,17,2,168.744,442.07,candidacy,candidacy,,listed_related,cet2016-p038-r17-c1,candidate,false,inherited_from_head_row
cet2016-p038-r18-c1,neea-cet-syllabus-2016,38,33,18,1,81.315,427.9,candle,candle,,headword,cet2016-p038-r18-c1,candle,false,printed_head_star
cet2016-p038-r19-c1,neea-cet-syllabus-2016,38,33,19,1,81.315,413.73,candy,candy,,headword,cet2016-p038-r19-c1,candy,false,printed_head_star
cet2016-p038-r20-c1,neea-cet-syllabus-2016,38,33,20,1,81.315,399.56,cane,cane,,headword,cet2016-p038-r20-c1,cane,false,printed_head_star
cet2016-p038-r21-c1,neea-cet-syllabus-2016,38,33,21,1,69.865,385.39,★cannon,cannon,,headword,cet2016-p038-r21-c1,cannon,true,printed_head_star
cet2016-p038-r22-c1,neea-cet-syllabus-2016,38,33,22,1,69.865,371.22,★canoe,canoe,,headword,cet2016-p038-r22-c1,canoe,true,printed_head_star
cet2016-p038-r23-c1,neea-cet-syllabus-2016,38,33,23,1,81.315,357.05,canteen,canteen,,headword,cet2016-p038-r23-c1,canteen,false,printed_head_star
cet2016-p038-r24-c1,neea-cet-syllabus-2016,38,33,24,1,69.865,342.88,★canvas,canvas,,headword,cet2016-p038-r24-c1,canvas,true,printed_head_star
cet2016-p038-r25-c1,neea-cet-syllabus-2016,38,33,25,1,81.315,328.71,cap,cap,,headword,cet2016-p038-r25-c1,cap,false,printed_head_star
cet2016-p038-r26-c1,neea-cet-syllabus-2016,38,33,26,1,81.315,314.54,capable,capable,,headword,cet2016-p038-r26-c1,capable,false,printed_head_star
cet2016-p038-r26-c2,neea-cet-syllabus-2016,38,33,26,2,168.744,314.54,capability,capability,,listed_related,cet2016-p038-r26-c1,capable,false,inherited_from_head_row
cet2016-p038-r27-c1,neea-cet-syllabus-2016,38,33,27,1,81.315,300.37,capacity,capacity,,headword,cet2016-p038-r27-c1,capacity,false,printed_head_star
cet2016-p038-r28-c1,neea-cet-syllabus-2016,38,33,28,1,69.865,286.2,★cape,cape,,headword,cet2016-p038-r28-c1,cape,true,printed_head_star
cet2016-p038-r29-c1,neea-cet-syllabus-2016,38,33,29,1,81.315,272.03,capital,capital,,headword,cet2016-p038-r29-c1,capital,false,printed_head_star
cet2016-p038-r29-c2,neea-cet-syllabus-2016,38,33,29,2,168.744,272.03,capitalist,capitalist,,listed_related,cet2016-p038-r29-c1,capital,false,inherited_from_head_row
cet2016-p038-r29-c3,neea-cet-syllabus-2016,38,33,29,3,250.933,272.03,capitalism,capitalism,,listed_related,cet2016-p038-r29-c1,capital,false,inherited_from_head_row
cet2016-p038-r30-c1,neea-cet-syllabus-2016,38,33,30,1,69.865,257.86,★capsule,capsule,,headword,cet2016-p038-r30-c1,capsule,true,printed_head_star
cet2016-p038-r31-c1,neea-cet-syllabus-2016,38,33,31,1,81.315,243.69,captain,captain,,headword,cet2016-p038-r31-c1,captain,false,printed_head_star
cet2016-p038-r32-c1,neea-cet-syllabus-2016,38,33,32,1,69.865,229.52,★caption,caption,,headword,cet2016-p038-r32-c1,caption,true,printed_head_star
cet2016-p038-r33-c1,neea-cet-syllabus-2016,38,33,33,1,69.865,215.35,★captive,captive,,headword,cet2016-p038-r33-c1,captive,true,printed_head_star
cet2016-p038-r34-c1,neea-cet-syllabus-2016,38,33,34,1,81.315,201.18,capture,capture,,headword,cet2016-p038-r34-c1,capture,false,printed_head_star
cet2016-p038-r35-c1,neea-cet-syllabus-2016,38,33,35,1,81.315,187.01,car,car,,headword,cet2016-p038-r35-c1,car,false,printed_head_star
cet2016-p038-r36-c1,neea-cet-syllabus-2016,38,33,36,1,69.865,172.84,★caravan,caravan,,headword,cet2016-p038-r36-c1,caravan,true,printed_head_star
cet2016-p038-r37-c1,neea-cet-syllabus-2016,38,33,37,1,69.865,158.67,★carbohydrate,carbohydrate,,headword,cet2016-p038-r37-c1,carbohydrate,true,printed_head_star
cet2016-p038-r38-c1,neea-cet-syllabus-2016,38,33,38,1,81.315,144.5,carbon,carbon,,headword,cet2016-p038-r38-c1,carbon,false,printed_head_star
cet2016-p038-r39-c1,neea-cet-syllabus-2016,38,33,39,1,81.315,130.33,card,card,,headword,cet2016-p038-r39-c1,card,false,printed_head_star
cet2016-p038-r40-c1,neea-cet-syllabus-2016,38,33,40,1,81.315,116.16,cardboard,cardboard,,headword,cet2016-p038-r40-c1,cardboard,false,printed_head_star
cet2016-p038-r41-c1,neea-cet-syllabus-2016,38,33,41,1,69.865,101.99,★cardinal,cardinal,,headword,cet2016-p038-r41-c1,cardinal,true,printed_head_star
cet2016-p038-r42-c1,neea-cet-syllabus-2016,38,33,42,1,81.315,87.82,care,care,,headword,cet2016-p038-r42-c1,care,false,printed_head_star
cet2016-p038-r42-c2,neea-cet-syllabus-2016,38,33,42,2,168.744,87.82,careful,careful,,listed_related,cet2016-p038-r42-c1,care,false,inherited_from_head_row
cet2016-p038-r42-c3,neea-cet-syllabus-2016,38,33,42,3,250.933,87.82,careless,careless,,listed_related,cet2016-p038-r42-c1,care,false,inherited_from_head_row
cet2016-p039-r01-c1,neea-cet-syllabus-2016,39,34,1,1,81.076,668.79,career,career,,headword,cet2016-p039-r01-c1,career,false,printed_head_star
cet2016-p039-r02-c1,neea-cet-syllabus-2016,39,34,2,1,81.076,654.62,cargo,cargo,,headword,cet2016-p039-r02-c1,cargo,false,printed_head_star
cet2016-p039-r03-c1,neea-cet-syllabus-2016,39,34,3,1,81.076,640.45,carpenter,carpenter,,headword,cet2016-p039-r03-c1,carpenter,false,printed_head_star
cet2016-p039-r04-c1,neea-cet-syllabus-2016,39,34,4,1,81.076,626.28,carpet,carpet,,headword,cet2016-p039-r04-c1,carpet,false,printed_head_star
cet2016-p039-r05-c1,neea-cet-syllabus-2016,39,34,5,1,81.076,612.11,carriage,carriage,,headword,cet2016-p039-r05-c1,carriage,false,printed_head_star
cet2016-p039-r06-c1,neea-cet-syllabus-2016,39,34,6,1,81.076,597.94,carrier,carrier,,headword,cet2016-p039-r06-c1,carrier,false,printed_head_star
cet2016-p039-r07-c1,neea-cet-syllabus-2016,39,34,7,1,81.076,583.77,carrot,carrot,,headword,cet2016-p039-r07-c1,carrot,false,printed_head_star
cet2016-p039-r08-c1,neea-cet-syllabus-2016,39,34,8,1,81.076,569.6,carry,carry,,headword,cet2016-p039-r08-c1,carry,false,printed_head_star
cet2016-p039-r09-c1,neea-cet-syllabus-2016,39,34,9,1,81.076,555.43,cart,cart,,headword,cet2016-p039-r09-c1,cart,false,printed_head_star
cet2016-p039-r10-c1,neea-cet-syllabus-2016,39,34,10,1,69.626,541.26,★carton,carton,,headword,cet2016-p039-r10-c1,carton,true,printed_head_star
cet2016-p039-r11-c1,neea-cet-syllabus-2016,39,34,11,1,81.076,527.09,cartoon,cartoon,,headword,cet2016-p039-r11-c1,cartoon,false,printed_head_star
cet2016-p039-r11-c2,neea-cet-syllabus-2016,39,34,11,2,168.505,527.09,cartoonist,cartoonist,,listed_related,cet2016-p039-r11-c1,cartoon,false,inherited_from_head_row
cet2016-p039-r12-c1,neea-cet-syllabus-2016,39,34,12,1,69.626,512.92,★carve,carve,,headword,cet2016-p039-r12-c1,carve,true,printed_head_star
cet2016-p039-r12-c2,neea-cet-syllabus-2016,39,34,12,2,168.505,512.92,carving,carving,,listed_related,cet2016-p039-r12-c1,carve,true,inherited_from_head_row
cet2016-p039-r13-c1,neea-cet-syllabus-2016,39,34,13,1,81.076,498.75,case,case,,headword,cet2016-p039-r13-c1,case,false,printed_head_star
cet2016-p039-r14-c1,neea-cet-syllabus-2016,39,34,14,1,81.076,484.58,cash,cash,,headword,cet2016-p039-r14-c1,cash,false,printed_head_star
cet2016-p039-r15-c1,neea-cet-syllabus-2016,39,34,15,1,81.076,470.41,cashier,cashier,,headword,cet2016-p039-r15-c1,cashier,false,printed_head_star
cet2016-p039-r16-c1,neea-cet-syllabus-2016,39,34,16,1,69.626,456.24,★casino,casino,,headword,cet2016-p039-r16-c1,casino,true,printed_head_star
cet2016-p039-r17-c1,neea-cet-syllabus-2016,39,34,17,1,81.076,442.07,cast,cast,,headword,cet2016-p039-r17-c1,cast,false,printed_head_star
cet2016-p039-r18-c1,neea-cet-syllabus-2016,39,34,18,1,81.076,427.9,castle,castle,,headword,cet2016-p039-r18-c1,castle,false,printed_head_star
cet2016-p039-r19-c1,neea-cet-syllabus-2016,39,34,19,1,81.076,413.73,casual,casual,,headword,cet2016-p039-r19-c1,casual,false,printed_head_star
cet2016-p039-r20-c1,neea-cet-syllabus-2016,39,34,20,1,69.626,399.56,★casualty,casualty,,headword,cet2016-p039-r20-c1,casualty,true,printed_head_star
cet2016-p039-r21-c1,neea-cet-syllabus-2016,39,34,21,1,81.076,385.39,cat,cat,,headword,cet2016-p039-r21-c1,cat,false,printed_head_star
cet2016-p039-r22-c1,neea-cet-syllabus-2016,39,34,22,1,81.076,371.22,catalog(ue),catalog(ue),,headword,cet2016-p039-r22-c1,catalog(ue),false,printed_head_star
cet2016-p039-r23-c1,neea-cet-syllabus-2016,39,34,23,1,69.626,357.05,★catastrophe,catastrophe,,headword,cet2016-p039-r23-c1,catastrophe,true,printed_head_star
cet2016-p039-r23-c2,neea-cet-syllabus-2016,39,34,23,2,168.505,357.05,catastrophic,catastrophic,,listed_related,cet2016-p039-r23-c1,catastrophe,true,inherited_from_head_row
cet2016-p039-r24-c1,neea-cet-syllabus-2016,39,34,24,1,81.076,342.88,catch,catch,,headword,cet2016-p039-r24-c1,catch,false,printed_head_star
cet2016-p039-r25-c1,neea-cet-syllabus-2016,39,34,25,1,81.076,328.71,category,category,,headword,cet2016-p039-r25-c1,category,false,printed_head_star
cet2016-p039-r26-c1,neea-cet-syllabus-2016,39,34,26,1,81.076,314.54,cater,cater,,headword,cet2016-p039-r26-c1,cater,false,printed_head_star
cet2016-p039-r27-c1,neea-cet-syllabus-2016,39,34,27,1,69.626,300.37,★cathedral,cathedral,,headword,cet2016-p039-r27-c1,cathedral,true,printed_head_star
cet2016-p039-r28-c1,neea-cet-syllabus-2016,39,34,28,1,69.626,286.2,★Catholic,Catholic,,headword,cet2016-p039-r28-c1,Catholic,true,printed_head_star
cet2016-p039-r29-c1,neea-cet-syllabus-2016,39,34,29,1,81.076,272.03,cattle,cattle,,headword,cet2016-p039-r29-c1,cattle,false,printed_head_star
cet2016-p039-r30-c1,neea-cet-syllabus-2016,39,34,30,1,69.626,257.86,★cauliflower,cauliflower,,headword,cet2016-p039-r30-c1,cauliflower,true,printed_head_star
cet2016-p039-r31-c1,neea-cet-syllabus-2016,39,34,31,1,81.076,243.69,cause,cause,,headword,cet2016-p039-r31-c1,cause,false,printed_head_star
cet2016-p039-r32-c1,neea-cet-syllabus-2016,39,34,32,1,81.076,229.52,caution,caution,,headword,cet2016-p039-r32-c1,caution,false,printed_head_star
cet2016-p039-r32-c2,neea-cet-syllabus-2016,39,34,32,2,168.505,229.52,cautious,cautious,,listed_related,cet2016-p039-r32-c1,caution,false,inherited_from_head_row
cet2016-p039-r33-c1,neea-cet-syllabus-2016,39,34,33,1,81.076,215.35,cave,cave,,headword,cet2016-p039-r33-c1,cave,false,printed_head_star
cet2016-p039-r34-c1,neea-cet-syllabus-2016,39,34,34,1,69.626,201.18,★cavity,cavity,,headword,cet2016-p039-r34-c1,cavity,true,printed_head_star
cet2016-p039-r35-c1,neea-cet-syllabus-2016,39,34,35,1,81.076,187.01,cease,cease,,headword,cet2016-p039-r35-c1,cease,false,printed_head_star
cet2016-p039-r36-c1,neea-cet-syllabus-2016,39,34,36,1,81.076,172.84,ceiling,ceiling,,headword,cet2016-p039-r36-c1,ceiling,false,printed_head_star
cet2016-p039-r37-c1,neea-cet-syllabus-2016,39,34,37,1,81.076,158.67,celebrate,celebrate,,headword,cet2016-p039-r37-c1,celebrate,false,printed_head_star
cet2016-p039-r37-c2,neea-cet-syllabus-2016,39,34,37,2,168.505,158.67,celebration,celebration,,listed_related,cet2016-p039-r37-c1,celebrate,false,inherited_from_head_row
cet2016-p039-r38-c1,neea-cet-syllabus-2016,39,34,38,1,69.626,144.5,★celebrity,celebrity,,headword,cet2016-p039-r38-c1,celebrity,true,printed_head_star
cet2016-p039-r39-c1,neea-cet-syllabus-2016,39,34,39,1,81.076,130.33,cell,cell,,headword,cet2016-p039-r39-c1,cell,false,printed_head_star
cet2016-p039-r40-c1,neea-cet-syllabus-2016,39,34,40,1,81.076,116.16,cellar,cellar,,headword,cet2016-p039-r40-c1,cellar,false,printed_head_star
cet2016-p039-r41-c1,neea-cet-syllabus-2016,39,34,41,1,81.076,101.99,cellＧphone,cell-phone,,headword,cet2016-p039-r41-c1,cell-phone,false,printed_head_star
cet2016-p039-r42-c1,neea-cet-syllabus-2016,39,34,42,1,81.95,87.82,Celsius/Ｇcius,Celsius/-cius,,headword,cet2016-p039-r42-c1,Celsius/-cius,false,printed_head_star
cet2016-p040-r01-c1,neea-cet-syllabus-2016,40,35,1,1,81.315,668.79,cement,cement,,headword,cet2016-p040-r01-c1,cement,false,printed_head_star
cet2016-p040-r02-c1,neea-cet-syllabus-2016,40,35,2,1,69.865,654.62,★cemetery,cemetery,,headword,cet2016-p040-r02-c1,cemetery,true,printed_head_star
cet2016-p040-r03-c1,neea-cet-syllabus-2016,40,35,3,1,69.865,640.45,★censor,censor,,headword,cet2016-p040-r03-c1,censor,true,printed_head_star
cet2016-p040-r03-c2,neea-cet-syllabus-2016,40,35,3,2,168.744,640.45,censorship,censorship,,listed_related,cet2016-p040-r03-c1,censor,true,inherited_from_head_row
cet2016-p040-r04-c1,neea-cet-syllabus-2016,40,35,4,1,69.865,626.28,★census,census,,headword,cet2016-p040-r04-c1,census,true,printed_head_star
cet2016-p040-r05-c1,neea-cet-syllabus-2016,40,35,5,1,81.315,612.11,cent,cent,,headword,cet2016-p040-r05-c1,cent,false,printed_head_star
cet2016-p040-r06-c1,neea-cet-syllabus-2016,40,35,6,1,81.315,597.94,center/Ｇtre,center/-tre,,headword,cet2016-p040-r06-c1,center/-tre,false,printed_head_star
cet2016-p040-r06-c2,neea-cet-syllabus-2016,40,35,6,2,168.744,597.94,central,central,,listed_related,cet2016-p040-r06-c1,center/-tre,false,inherited_from_head_row
